id,participant_id,participant_id_unique,lang_code,conv_id,original_or_reenacted,time_start,time_end,duration,trans_id
ES_025_48,50,23,ES,ES_025,RE,0 days 00:36:19.860000,0 days 00:36:23.500000,0 days 00:00:03.640000,EN_025_48
ES_025_49,50,23,ES,ES_025,RE,0 days 00:37:41.720000,0 days 00:37:44.070000,0 days 00:00:02.350000,EN_025_49
ES_025_50,50,23,ES,ES_025,RE,0 days 00:37:44.120000,0 days 00:37:46.540000,0 days 00:00:02.420000,EN_025_50
ES_025_51,50,23,ES,ES_025,RE,0 days 00:38:13.480000,0 days 00:38:15.700000,0 days 00:00:02.220000,EN_025_51
ES_025_53,50,23,ES,ES_025,RE,0 days 00:39:47.380000,0 days 00:39:50.200000,0 days 00:00:02.820000,EN_025_53
ES_025_54,50,23,ES,ES_025,RE,0 days 00:41:02.855000,0 days 00:41:04.295000,0 days 00:00:01.440000,EN_025_54
ES_025_56,50,23,ES,ES_025,RE,0 days 00:41:50.195000,0 days 00:41:51.205000,0 days 00:00:01.010000,EN_025_56
ES_025_59,50,23,ES,ES_025,RE,0 days 00:42:32.515000,0 days 00:42:34.585000,0 days 00:00:02.070000,EN_025_59
ES_025_60,50,23,ES,ES_025,RE,0 days 00:42:34.815000,0 days 00:42:36.865000,0 days 00:00:02.050000,EN_025_60
ES_025_1,49,3,ES,ES_025,RE,0 days 00:00:36.110000,0 days 00:00:40.370000,0 days 00:00:04.260000,EN_025_1
ES_025_9,49,3,ES,ES_025,RE,0 days 00:05:25.165000,0 days 00:05:26.345000,0 days 00:00:01.180000,EN_025_9
ES_025_16,49,3,ES,ES_025,RE,0 days 00:10:06.430000,0 days 00:10:07.740000,0 days 00:00:01.310000,EN_025_16
ES_025_21,49,3,ES,ES_025,RE,0 days 00:13:22.695000,0 days 00:13:24.695000,0 days 00:00:02,EN_025_21
ES_025_23,49,3,ES,ES_025,RE,0 days 00:15:25.575000,0 days 00:15:27.355000,0 days 00:00:01.780000,EN_025_23
ES_025_25,49,3,ES,ES_025,RE,0 days 00:16:14.140000,0 days 00:16:16.150000,0 days 00:00:02.010000,EN_025_25
ES_025_28,49,3,ES,ES_025,RE,0 days 00:18:35.430000,0 days 00:18:36.360000,0 days 00:00:00.930000,EN_025_28
ES_025_34,49,3,ES,ES_025,RE,0 days 00:23:55.015000,0 days 00:23:55.895000,0 days 00:00:00.880000,EN_025_34
ES_025_36,49,3,ES,ES_025,RE,0 days 00:25:38.465000,0 days 00:25:39.115000,0 days 00:00:00.650000,EN_025_36
ES_025_39,49,3,ES,ES_025,RE,0 days 00:28:29.110000,0 days 00:28:30.060000,0 days 00:00:00.950000,EN_025_39
ES_025_41,49,3,ES,ES_025,RE,0 days 00:28:31.855000,0 days 00:28:32.755000,0 days 00:00:00.900000,EN_025_41
ES_025_46,49,3,ES,ES_025,RE,0 days 00:32:44.920000,0 days 00:32:46.400000,0 days 00:00:01.480000,EN_025_46
ES_025_52,49,3,ES,ES_025,RE,0 days 00:38:58.100000,0 days 00:39:01.640000,0 days 00:00:03.540000,EN_025_52
ES_025_55,49,3,ES,ES_025,RE,0 days 00:41:04.340000,0 days 00:41:05.550000,0 days 00:00:01.210000,EN_025_55
ES_025_57,49,3,ES,ES_025,RE,0 days 00:41:51.105000,0 days 00:41:52.945000,0 days 00:00:01.840000,EN_025_57
ES_025_58,49,3,ES,ES_025,RE,0 days 00:41:52.990000,0 days 00:41:53.750000,0 days 00:00:00.760000,EN_025_58
ES_026_6,52,23,ES,ES_026,OG,0 days 00:00:42.345000,0 days 00:00:45.265000,0 days 00:00:02.920000,EN_026_6
ES_026_7,52,23,ES,ES_026,OG,0 days 00:00:45.280000,0 days 00:00:49.110000,0 days 00:00:03.830000,EN_026_7
ES_026_8,52,23,ES,ES_026,OG,0 days 00:00:51.860000,0 days 00:00:56.110000,0 days 00:00:04.250000,EN_026_8
ES_026_9,52,23,ES,ES_026,OG,0 days 00:00:58.160000,0 days 00:01:03.200000,0 days 00:00:05.040000,EN_026_9
ES_026_10,52,23,ES,ES_026,OG,0 days 00:01:11.595000,0 days 00:01:16.145000,0 days 00:00:04.550000,EN_026_10
ES_026_11,52,23,ES,ES_026,OG,0 days 00:01:16.395000,0 days 00:01:19.425000,0 days 00:00:03.030000,EN_026_11
ES_026_12,52,23,ES,ES_026,OG,0 days 00:01:20.100000,0 days 00:01:24.490000,0 days 00:00:04.390000,EN_026_12
ES_026_14,52,23,ES,ES_026,OG,0 days 00:01:25.410000,0 days 00:01:30.920000,0 days 00:00:05.510000,EN_026_14
ES_026_15,52,23,ES,ES_026,OG,0 days 00:01:34.695000,0 days 00:01:38.455000,0 days 00:00:03.760000,EN_026_15
ES_026_16,52,23,ES,ES_026,OG,0 days 00:01:39.710000,0 days 00:01:40.740000,0 days 00:00:01.030000,EN_026_16
ES_026_21,52,23,ES,ES_026,OG,0 days 00:02:17.645000,0 days 00:02:22.535000,0 days 00:00:04.890000,EN_026_21
ES_026_26,52,23,ES,ES_026,OG,0 days 00:03:24.690000,0 days 00:03:28.600000,0 days 00:00:03.910000,EN_026_26
ES_026_27,52,23,ES,ES_026,OG,0 days 00:03:33.320000,0 days 00:03:37.520000,0 days 00:00:04.200000,EN_026_27
ES_026_28,52,23,ES,ES_026,OG,0 days 00:03:37.635000,0 days 00:03:39.435000,0 days 00:00:01.800000,EN_026_28
ES_026_29,52,23,ES,ES_026,OG,0 days 00:03:51.610000,0 days 00:03:55.320000,0 days 00:00:03.710000,EN_026_29
ES_026_30,52,23,ES,ES_026,OG,0 days 00:04:05.320000,0 days 00:04:08.610000,0 days 00:00:03.290000,EN_026_30
ES_026_31,52,23,ES,ES_026,OG,0 days 00:04:11.440000,0 days 00:04:13.510000,0 days 00:00:02.070000,EN_026_31
ES_026_33,52,23,ES,ES_026,OG,0 days 00:04:14.565000,0 days 00:04:15.645000,0 days 00:00:01.080000,EN_026_33
ES_026_34,52,23,ES,ES_026,OG,0 days 00:04:16.450000,0 days 00:04:20.210000,0 days 00:00:03.760000,EN_026_34
ES_026_36,52,23,ES,ES_026,OG,0 days 00:04:21.890000,0 days 00:04:24.810000,0 days 00:00:02.920000,EN_026_36
ES_026_37,52,23,ES,ES_026,OG,0 days 00:04:25.355000,0 days 00:04:27.735000,0 days 00:00:02.380000,EN_026_37
ES_026_38,52,23,ES,ES_026,OG,0 days 00:05:08.850000,0 days 00:05:10.620000,0 days 00:00:01.770000,EN_026_38
ES_026_39,52,23,ES,ES_026,OG,0 days 00:05:10.860000,0 days 00:05:12.190000,0 days 00:00:01.330000,EN_026_39
ES_026_40,52,23,ES,ES_026,OG,0 days 00:05:12.380000,0 days 00:05:14.510000,0 days 00:00:02.130000,EN_026_40
ES_026_41,52,23,ES,ES_026,OG,0 days 00:05:14.565000,0 days 00:05:19.015000,0 days 00:00:04.450000,EN_026_41
ES_026_42,52,23,ES,ES_026,OG,0 days 00:05:19.925000,0 days 00:05:24.185000,0 days 00:00:04.260000,EN_026_42
ES_026_44,52,23,ES,ES_026,OG,0 days 00:06:29.845000,0 days 00:06:31.935000,0 days 00:00:02.090000,EN_026_44
ES_026_45,52,23,ES,ES_026,OG,0 days 00:06:45.785000,0 days 00:06:49.725000,0 days 00:00:03.940000,EN_026_45
ES_026_46,52,23,ES,ES_026,OG,0 days 00:07:24.160000,0 days 00:07:28.380000,0 days 00:00:04.220000,EN_026_46
ES_026_47,52,23,ES,ES_026,OG,0 days 00:07:39.355000,0 days 00:07:43.535000,0 days 00:00:04.180000,EN_026_47
ES_026_48,52,23,ES,ES_026,OG,0 days 00:07:43.590000,0 days 00:07:45.670000,0 days 00:00:02.080000,EN_026_48
ES_026_1,51,3,ES,ES_026,OG,0 days 00:00:01.550000,0 days 00:00:05.390000,0 days 00:00:03.840000,EN_026_1
ES_026_2,51,3,ES,ES_026,OG,0 days 00:00:10.020000,0 days 00:00:14.590000,0 days 00:00:04.570000,EN_026_2
ES_026_3,51,3,ES,ES_026,OG,0 days 00:00:15.290000,0 days 00:00:18.400000,0 days 00:00:03.110000,EN_026_3
ES_026_4,51,3,ES,ES_026,OG,0 days 00:00:19.685000,0 days 00:00:21.725000,0 days 00:00:02.040000,EN_026_4
ES_026_5,51,3,ES,ES_026,OG,0 days 00:00:21.760000,0 days 00:00:24.240000,0 days 00:00:02.480000,EN_026_5
ES_026_13,51,3,ES,ES_026,OG,0 days 00:01:22.820000,0 days 00:01:25.200000,0 days 00:00:02.380000,EN_026_13
ES_026_17,51,3,ES,ES_026,OG,0 days 00:02:02.810000,0 days 00:02:05.500000,0 days 00:00:02.690000,EN_026_17
ES_026_18,51,3,ES,ES_026,OG,0 days 00:02:05.790000,0 days 00:02:08.800000,0 days 00:00:03.010000,EN_026_18
ES_026_19,51,3,ES,ES_026,OG,0 days 00:02:09.430000,0 days 00:02:11.570000,0 days 00:00:02.140000,EN_026_19
ES_026_20,51,3,ES,ES_026,OG,0 days 00:02:12.365000,0 days 00:02:17.375000,0 days 00:00:05.010000,EN_026_20
ES_026_22,51,3,ES,ES_026,OG,0 days 00:02:33.575000,0 days 00:02:37.835000,0 days 00:00:04.260000,EN_026_22
ES_026_23,51,3,ES,ES_026,OG,0 days 00:02:38.160000,0 days 00:02:41.220000,0 days 00:00:03.060000,EN_026_23
ES_026_24,51,3,ES,ES_026,OG,0 days 00:02:43.395000,0 days 00:02:45.515000,0 days 00:00:02.120000,EN_026_24
ES_026_25,51,3,ES,ES_026,OG,0 days 00:02:56.870000,0 days 00:02:59.870000,0 days 00:00:03,EN_026_25
ES_026_32,51,3,ES,ES_026,OG,0 days 00:04:13.910000,0 days 00:04:14.650000,0 days 00:00:00.740000,EN_026_32
ES_026_35,51,3,ES,ES_026,OG,0 days 00:04:20.695000,0 days 00:04:21.815000,0 days 00:00:01.120000,EN_026_35
ES_026_43,51,3,ES,ES_026,OG,0 days 00:05:24.605000,0 days 00:05:26.815000,0 days 00:00:02.210000,EN_026_43
EN_026_6,52,23,EN,EN_026,RE,0 days 00:02:54.720000,0 days 00:02:56.890000,0 days 00:00:02.170000,ES_026_6
EN_026_7,52,23,EN,EN_026,RE,0 days 00:02:57.080000,0 days 00:03:00.110000,0 days 00:00:03.030000,ES_026_7
EN_026_8,52,23,EN,EN_026,RE,0 days 00:03:56.110000,0 days 00:04:00.280000,0 days 00:00:04.170000,ES_026_8
EN_026_9,52,23,EN,EN_026,RE,0 days 00:05:00.210000,0 days 00:05:03.420000,0 days 00:00:03.210000,ES_026_9
EN_026_10,52,23,EN,EN_026,RE,0 days 00:06:10.065000,0 days 00:06:13.375000,0 days 00:00:03.310000,ES_026_10
EN_026_11,52,23,EN,EN_026,RE,0 days 00:06:13.645000,0 days 00:06:16.425000,0 days 00:00:02.780000,ES_026_11
EN_026_12,52,23,EN,EN_026,RE,0 days 00:07:23.415000,0 days 00:07:27.355000,0 days 00:00:03.940000,ES_026_12
EN_026_14,52,23,EN,EN_026,RE,0 days 00:09:04.940000,0 days 00:09:09.120000,0 days 00:00:04.180000,ES_026_14
EN_026_15,52,23,EN,EN_026,RE,0 days 00:10:34.885000,0 days 00:10:38.785000,0 days 00:00:03.900000,ES_026_15
EN_026_16,52,23,EN,EN_026,RE,0 days 00:10:39.650000,0 days 00:10:40.770000,0 days 00:00:01.120000,ES_026_16
EN_026_21,52,23,EN,EN_026,RE,0 days 00:15:08.600000,0 days 00:15:12.830000,0 days 00:00:04.230000,ES_026_21
EN_026_26,52,23,EN,EN_026,RE,0 days 00:18:27.360000,0 days 00:18:30.750000,0 days 00:00:03.390000,ES_026_26
EN_026_27,52,23,EN,EN_026,RE,0 days 00:19:05.810000,0 days 00:19:09.230000,0 days 00:00:03.420000,ES_026_27
EN_026_28,52,23,EN,EN_026,RE,0 days 00:19:27.700000,0 days 00:19:29.160000,0 days 00:00:01.460000,ES_026_28
EN_026_29,52,23,EN,EN_026,RE,0 days 00:19:56.630000,0 days 00:20:00.530000,0 days 00:00:03.900000,ES_026_29
EN_026_30,52,23,EN,EN_026,RE,0 days 00:20:39.420000,0 days 00:20:42.580000,0 days 00:00:03.160000,ES_026_30
EN_026_31,52,23,EN,EN_026,RE,0 days 00:21:44.575000,0 days 00:21:46.325000,0 days 00:00:01.750000,ES_026_31
EN_026_33,52,23,EN,EN_026,RE,0 days 00:21:47.150000,0 days 00:21:48.290000,0 days 00:00:01.140000,ES_026_33
EN_026_34,52,23,EN,EN_026,RE,0 days 00:22:44.215000,0 days 00:22:47.695000,0 days 00:00:03.480000,ES_026_34
EN_026_36,52,23,EN,EN_026,RE,0 days 00:23:43.050000,0 days 00:23:45.870000,0 days 00:00:02.820000,ES_026_36
EN_026_37,52,23,EN,EN_026,RE,0 days 00:23:45.895000,0 days 00:23:48.375000,0 days 00:00:02.480000,ES_026_37
EN_026_38,52,23,EN,EN_026,RE,0 days 00:24:45.090000,0 days 00:24:46.420000,0 days 00:00:01.330000,ES_026_38
EN_026_39,52,23,EN,EN_026,RE,0 days 00:24:46.660000,0 days 00:24:48.160000,0 days 00:00:01.500000,ES_026_39
EN_026_40,52,23,EN,EN_026,RE,0 days 00:24:48.375000,0 days 00:24:49.805000,0 days 00:00:01.430000,ES_026_40
EN_026_41,52,23,EN,EN_026,RE,0 days 00:25:37.450000,0 days 00:25:41.760000,0 days 00:00:04.310000,ES_026_41
EN_026_42,52,23,EN,EN_026,RE,0 days 00:25:41.960000,0 days 00:25:44.820000,0 days 00:00:02.860000,ES_026_42
EN_026_44,52,23,EN,EN_026,RE,0 days 00:26:42.410000,0 days 00:26:44.480000,0 days 00:00:02.070000,ES_026_44
EN_026_45,52,23,EN,EN_026,RE,0 days 00:27:32.780000,0 days 00:27:37,0 days 00:00:04.220000,ES_026_45
EN_026_46,52,23,EN,EN_026,RE,0 days 00:28:56.480000,0 days 00:29:00.240000,0 days 00:00:03.760000,ES_026_46
EN_026_47,52,23,EN,EN_026,RE,0 days 00:30:16.190000,0 days 00:30:19.330000,0 days 00:00:03.140000,ES_026_47
EN_026_48,52,23,EN,EN_026,RE,0 days 00:30:19.565000,0 days 00:30:22.055000,0 days 00:00:02.490000,ES_026_48
EN_026_1,51,3,EN,EN_026,RE,0 days 00:00:08.300000,0 days 00:00:11.340000,0 days 00:00:03.040000,ES_026_1
EN_026_2,51,3,EN,EN_026,RE,0 days 00:00:33.285000,0 days 00:00:36.705000,0 days 00:00:03.420000,ES_026_2
EN_026_3,51,3,EN,EN_026,RE,0 days 00:01:35.650000,0 days 00:01:38.390000,0 days 00:00:02.740000,ES_026_3
EN_026_4,51,3,EN,EN_026,RE,0 days 00:01:52.100000,0 days 00:01:53.720000,0 days 00:00:01.620000,ES_026_4
EN_026_5,51,3,EN,EN_026,RE,0 days 00:01:53.855000,0 days 00:01:56.465000,0 days 00:00:02.610000,ES_026_5
EN_026_13,51,3,EN,EN_026,RE,0 days 00:07:25.905000,0 days 00:07:28.035000,0 days 00:00:02.130000,ES_026_13
EN_026_17,51,3,EN,EN_026,RE,0 days 00:12:29.070000,0 days 00:12:31.570000,0 days 00:00:02.500000,ES_026_17
EN_026_18,51,3,EN,EN_026,RE,0 days 00:13:06,0 days 00:13:08.350000,0 days 00:00:02.350000,ES_026_18
EN_026_19,51,3,EN,EN_026,RE,0 days 00:13:52.790000,0 days 00:13:54.850000,0 days 00:00:02.060000,ES_026_19
EN_026_20,51,3,EN,EN_026,RE,0 days 00:14:28.770000,0 days 00:14:33.970000,0 days 00:00:05.200000,ES_026_20
EN_026_22,51,3,EN,EN_026,RE,0 days 00:15:47.370000,0 days 00:15:52.190000,0 days 00:00:04.820000,ES_026_22
EN_026_23,51,3,EN,EN_026,RE,0 days 00:16:36.070000,0 days 00:16:39.290000,0 days 00:00:03.220000,ES_026_23
EN_026_24,51,3,EN,EN_026,RE,0 days 00:16:52.020000,0 days 00:16:53.910000,0 days 00:00:01.890000,ES_026_24
EN_026_25,51,3,EN,EN_026,RE,0 days 00:17:47.250000,0 days 00:17:50.160000,0 days 00:00:02.910000,ES_026_25
EN_026_32,51,3,EN,EN_026,RE,0 days 00:21:46.345000,0 days 00:21:46.925000,0 days 00:00:00.580000,ES_026_32
EN_026_35,51,3,EN,EN_026,RE,0 days 00:22:48.050000,0 days 00:22:49.180000,0 days 00:00:01.130000,ES_026_35
EN_026_43,51,3,EN,EN_026,RE,0 days 00:25:53.310000,0 days 00:25:55.690000,0 days 00:00:02.380000,ES_026_43
EN_027_2,54,23,EN,EN_027,OG,0 days 00:00:06.590000,0 days 00:00:07.690000,0 days 00:00:01.100000,ES_027_2
EN_027_3,54,23,EN,EN_027,OG,0 days 00:00:10.760000,0 days 00:00:13.860000,0 days 00:00:03.100000,ES_027_3
EN_027_4,54,23,EN,EN_027,OG,0 days 00:00:14.595000,0 days 00:00:16.885000,0 days 00:00:02.290000,ES_027_4
EN_027_5,54,23,EN,EN_027,OG,0 days 00:00:19.220000,0 days 00:00:22.670000,0 days 00:00:03.450000,ES_027_5
EN_027_6,54,23,EN,EN_027,OG,0 days 00:00:22.770000,0 days 00:00:24.180000,0 days 00:00:01.410000,ES_027_6
EN_027_7,54,23,EN,EN_027,OG,0 days 00:00:25.785000,0 days 00:00:28.145000,0 days 00:00:02.360000,ES_027_7
EN_027_8,54,23,EN,EN_027,OG,0 days 00:00:28.160000,0 days 00:00:31.350000,0 days 00:00:03.190000,ES_027_8
EN_027_9,54,23,EN,EN_027,OG,0 days 00:00:33.705000,0 days 00:00:35.765000,0 days 00:00:02.060000,ES_027_9
EN_027_10,54,23,EN,EN_027,OG,0 days 00:00:42.270000,0 days 00:00:44.390000,0 days 00:00:02.120000,ES_027_10
EN_027_11,54,23,EN,EN_027,OG,0 days 00:00:45.145000,0 days 00:00:49.095000,0 days 00:00:03.950000,ES_027_11
EN_027_12,54,23,EN,EN_027,OG,0 days 00:00:49.250000,0 days 00:00:51.960000,0 days 00:00:02.710000,ES_027_12
EN_027_13,54,23,EN,EN_027,OG,0 days 00:00:52.930000,0 days 00:00:54.500000,0 days 00:00:01.570000,ES_027_13
EN_027_14,54,23,EN,EN_027,OG,0 days 00:00:55.120000,0 days 00:00:57.110000,0 days 00:00:01.990000,ES_027_14
EN_027_15,54,23,EN,EN_027,OG,0 days 00:00:57.170000,0 days 00:00:58.490000,0 days 00:00:01.320000,ES_027_15
EN_027_16,54,23,EN,EN_027,OG,0 days 00:00:59.385000,0 days 00:01:00.495000,0 days 00:00:01.110000,ES_027_16
EN_027_17,54,23,EN,EN_027,OG,0 days 00:01:01.765000,0 days 00:01:02.985000,0 days 00:00:01.220000,ES_027_17
EN_027_18,54,23,EN,EN_027,OG,0 days 00:01:03.085000,0 days 00:01:04.405000,0 days 00:00:01.320000,ES_027_18
EN_027_19,54,23,EN,EN_027,OG,0 days 00:01:20.520000,0 days 00:01:22.160000,0 days 00:00:01.640000,ES_027_19
EN_027_21,54,23,EN,EN_027,OG,0 days 00:01:24.195000,0 days 00:01:26.395000,0 days 00:00:02.200000,ES_027_21
EN_027_24,54,23,EN,EN_027,OG,0 days 00:02:01.675000,0 days 00:02:04.525000,0 days 00:00:02.850000,ES_027_24
EN_027_26,54,23,EN,EN_027,OG,0 days 00:02:27.460000,0 days 00:02:29.280000,0 days 00:00:01.820000,ES_027_26
EN_027_29,54,23,EN,EN_027,OG,0 days 00:02:51.860000,0 days 00:02:56.020000,0 days 00:00:04.160000,ES_027_29
EN_027_30,54,23,EN,EN_027,OG,0 days 00:03:06.565000,0 days 00:03:08.805000,0 days 00:00:02.240000,ES_027_30
EN_027_31,54,23,EN,EN_027,OG,0 days 00:03:08.830000,0 days 00:03:12.420000,0 days 00:00:03.590000,ES_027_31
EN_027_32,54,23,EN,EN_027,OG,0 days 00:03:12.885000,0 days 00:03:15.805000,0 days 00:00:02.920000,ES_027_32
EN_027_33,54,23,EN,EN_027,OG,0 days 00:03:18.410000,0 days 00:03:19.860000,0 days 00:00:01.450000,ES_027_33
EN_027_34,54,23,EN,EN_027,OG,0 days 00:03:19.890000,0 days 00:03:22.120000,0 days 00:00:02.230000,ES_027_34
EN_027_35,54,23,EN,EN_027,OG,0 days 00:03:36.540000,0 days 00:03:38.730000,0 days 00:00:02.190000,ES_027_35
EN_027_36,54,23,EN,EN_027,OG,0 days 00:03:39.340000,0 days 00:03:40.600000,0 days 00:00:01.260000,ES_027_36
EN_027_37,54,23,EN,EN_027,OG,0 days 00:03:41.530000,0 days 00:03:42.790000,0 days 00:00:01.260000,ES_027_37
EN_027_1,53,3,EN,EN_027,OG,0 days 00:00:04.780000,0 days 00:00:07.700000,0 days 00:00:02.920000,ES_027_1
EN_027_20,53,3,EN,EN_027,OG,0 days 00:01:22.585000,0 days 00:01:23.655000,0 days 00:00:01.070000,ES_027_20
EN_027_22,53,3,EN,EN_027,OG,0 days 00:01:36.625000,0 days 00:01:38.585000,0 days 00:00:01.960000,ES_027_22
EN_027_23,53,3,EN,EN_027,OG,0 days 00:01:39.550000,0 days 00:01:41.220000,0 days 00:00:01.670000,ES_027_23
EN_027_25,53,3,EN,EN_027,OG,0 days 00:02:24.370000,0 days 00:02:26.970000,0 days 00:00:02.600000,ES_027_25
EN_027_27,53,3,EN,EN_027,OG,0 days 00:02:28.895000,0 days 00:02:29.455000,0 days 00:00:00.560000,ES_027_27
EN_027_28,53,3,EN,EN_027,OG,0 days 00:02:30.010000,0 days 00:02:30.590000,0 days 00:00:00.580000,ES_027_28
ES_027_2,54,23,ES,ES_027,RE,0 days 00:00:44.085000,0 days 00:00:45.535000,0 days 00:00:01.450000,EN_027_2
ES_027_3,54,23,ES,ES_027,RE,0 days 00:01:06.630000,0 days 00:01:09.900000,0 days 00:00:03.270000,EN_027_3
ES_027_4,54,23,ES,ES_027,RE,0 days 00:01:36.460000,0 days 00:01:38.380000,0 days 00:00:01.920000,EN_027_4
ES_027_5,54,23,ES,ES_027,RE,0 days 00:02:29.905000,0 days 00:02:34.135000,0 days 00:00:04.230000,EN_027_5
ES_027_6,54,23,ES,ES_027,RE,0 days 00:02:34.555000,0 days 00:02:36.185000,0 days 00:00:01.630000,EN_027_6
ES_027_7,54,23,ES,ES_027,RE,0 days 00:03:39.915000,0 days 00:03:42.355000,0 days 00:00:02.440000,EN_027_7
ES_027_8,54,23,ES,ES_027,RE,0 days 00:03:42.370000,0 days 00:03:45.760000,0 days 00:00:03.390000,EN_027_8
ES_027_9,54,23,ES,ES_027,RE,0 days 00:04:49,0 days 00:04:51.050000,0 days 00:00:02.050000,EN_027_9
ES_027_10,54,23,ES,ES_027,RE,0 days 00:07:25.725000,0 days 00:07:27.785000,0 days 00:00:02.060000,EN_027_10
ES_027_11,54,23,ES,ES_027,RE,0 days 00:07:27.785000,0 days 00:07:31.435000,0 days 00:00:03.650000,EN_027_11
ES_027_12,54,23,ES,ES_027,RE,0 days 00:08:05.620000,0 days 00:08:07.690000,0 days 00:00:02.070000,EN_027_12
ES_027_13,54,23,ES,ES_027,RE,0 days 00:09:24.395000,0 days 00:09:25.765000,0 days 00:00:01.370000,EN_027_13
ES_027_14,54,23,ES,ES_027,RE,0 days 00:09:25.865000,0 days 00:09:28.025000,0 days 00:00:02.160000,EN_027_14
ES_027_15,54,23,ES,ES_027,RE,0 days 00:09:28.690000,0 days 00:09:30.030000,0 days 00:00:01.340000,EN_027_15
ES_027_16,54,23,ES,ES_027,RE,0 days 00:10:06.950000,0 days 00:10:07.950000,0 days 00:00:01,EN_027_16
ES_027_17,54,23,ES,ES_027,RE,0 days 00:10:08.675000,0 days 00:10:10.225000,0 days 00:00:01.550000,EN_027_17
ES_027_18,54,23,ES,ES_027,RE,0 days 00:10:10.635000,0 days 00:10:12.215000,0 days 00:00:01.580000,EN_027_18
ES_027_19,54,23,ES,ES_027,RE,0 days 00:13:17.700000,0 days 00:13:19.600000,0 days 00:00:01.900000,EN_027_19
ES_027_21,54,23,ES,ES_027,RE,0 days 00:13:21.370000,0 days 00:13:23.420000,0 days 00:00:02.050000,EN_027_21
ES_027_24,54,23,ES,ES_027,RE,0 days 00:17:05.850000,0 days 00:17:08.350000,0 days 00:00:02.500000,EN_027_24
ES_027_26,54,23,ES,ES_027,RE,0 days 00:20:00.180000,0 days 00:20:02.420000,0 days 00:00:02.240000,EN_027_26
ES_027_29,54,23,ES,ES_027,RE,0 days 00:23:09.795000,0 days 00:23:13.425000,0 days 00:00:03.630000,EN_027_29
ES_027_30,54,23,ES,ES_027,RE,0 days 00:24:46.805000,0 days 00:24:48.895000,0 days 00:00:02.090000,EN_027_30
ES_027_31,54,23,ES,ES_027,RE,0 days 00:24:48.915000,0 days 00:24:52.255000,0 days 00:00:03.340000,EN_027_31
ES_027_32,54,23,ES,ES_027,RE,0 days 00:25:22.500000,0 days 00:25:25.760000,0 days 00:00:03.260000,EN_027_32
ES_027_33,54,23,ES,ES_027,RE,0 days 00:26:45.810000,0 days 00:26:47.440000,0 days 00:00:01.630000,EN_027_33
ES_027_34,54,23,ES,ES_027,RE,0 days 00:26:47.470000,0 days 00:26:50.220000,0 days 00:00:02.750000,EN_027_34
ES_027_35,54,23,ES,ES_027,RE,0 days 00:27:58.915000,0 days 00:28:01.105000,0 days 00:00:02.190000,EN_027_35
ES_027_36,54,23,ES,ES_027,RE,0 days 00:28:01.415000,0 days 00:28:02.565000,0 days 00:00:01.150000,EN_027_36
ES_027_37,54,23,ES,ES_027,RE,0 days 00:28:03.225000,0 days 00:28:04.815000,0 days 00:00:01.590000,EN_027_37
ES_027_1,53,3,ES,ES_027,RE,0 days 00:00:42.800000,0 days 00:00:45.560000,0 days 00:00:02.760000,EN_027_1
ES_027_20,53,3,ES,ES_027,RE,0 days 00:13:19.965000,0 days 00:13:21.145000,0 days 00:00:01.180000,EN_027_20
ES_027_22,53,3,ES,ES_027,RE,0 days 00:15:49.655000,0 days 00:15:52.845000,0 days 00:00:03.190000,EN_027_22
ES_027_23,53,3,ES,ES_027,RE,0 days 00:15:53.575000,0 days 00:15:55.695000,0 days 00:00:02.120000,EN_027_23
ES_027_25,53,3,ES,ES_027,RE,0 days 00:18:36.670000,0 days 00:18:39.290000,0 days 00:00:02.620000,EN_027_25
ES_027_27,53,3,ES,ES_027,RE,0 days 00:20:02.395000,0 days 00:20:02.965000,0 days 00:00:00.570000,EN_027_27
ES_027_28,53,3,ES,ES_027,RE,0 days 00:20:04.195000,0 days 00:20:04.935000,0 days 00:00:00.740000,EN_027_28
ES_028_1,56,23,ES,ES_028,OG,0 days 00:00:03.490000,0 days 00:00:08.930000,0 days 00:00:05.440000,EN_028_1
ES_028_5,56,23,ES,ES_028,OG,0 days 00:00:50.735000,0 days 00:00:52.745000,0 days 00:00:02.010000,EN_028_5
ES_028_6,56,23,ES,ES_028,OG,0 days 00:00:55.075000,0 days 00:00:56.915000,0 days 00:00:01.840000,EN_028_6
ES_028_7,56,23,ES,ES_028,OG,0 days 00:00:58.660000,0 days 00:01:03.440000,0 days 00:00:04.780000,EN_028_7
ES_028_8,56,23,ES,ES_028,OG,0 days 00:01:23.495000,0 days 00:01:25.985000,0 days 00:00:02.490000,EN_028_8
ES_028_9,56,23,ES,ES_028,OG,0 days 00:01:29.785000,0 days 00:01:32.735000,0 days 00:00:02.950000,EN_028_9
ES_028_10,56,23,ES,ES_028,OG,0 days 00:01:35.415000,0 days 00:01:38.865000,0 days 00:00:03.450000,EN_028_10
ES_028_12,56,23,ES,ES_028,OG,0 days 00:01:40.365000,0 days 00:01:45.355000,0 days 00:00:04.990000,EN_028_12
ES_028_13,56,23,ES,ES_028,OG,0 days 00:01:54.925000,0 days 00:01:56.885000,0 days 00:00:01.960000,EN_028_13
ES_028_14,56,23,ES,ES_028,OG,0 days 00:01:57.170000,0 days 00:01:59.010000,0 days 00:00:01.840000,EN_028_14
