id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,audio_path
EN_022_#15,#15,Utterance,0 days 00:10:04.170000,0 days 00:10:11.790000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#15,0 days 00:00:07.620000,fragments-long/EN_022_#15.wav
EN_022_#16,#16,Utterance,0 days 00:11:08.730000,0 days 00:11:11.730000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#16,0 days 00:00:03,fragments-long/EN_022_#16.wav
EN_022_#17,#17,Utterance,0 days 00:11:45.150000,0 days 00:11:50.480000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#17,0 days 00:00:05.330000,fragments-long/EN_022_#17.wav
EN_022_#18,#18,Utterance,0 days 00:12:16.890000,0 days 00:12:19.460000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#18,0 days 00:00:02.570000,fragments-long/EN_022_#18.wav
EN_022_#19,#19,Utterance,0 days 00:12:51.090000,0 days 00:12:54.350000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#19,0 days 00:00:03.260000,fragments-long/EN_022_#19.wav
EN_022_#20,#20,Utterance,0 days 00:14:48.390000,0 days 00:14:54.140000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#20,0 days 00:00:05.750000,fragments-long/EN_022_#20.wav
EN_022_#21,#21,Utterance,0 days 00:15:43.480000,0 days 00:15:49.990000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#21,0 days 00:00:06.510000,fragments-long/EN_022_#21.wav
EN_022_#22,#22,Utterance,0 days 00:17:02.560000,0 days 00:17:12.570000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#22,0 days 00:00:10.010000,fragments-long/EN_022_#22.wav
EN_022_#23,#23,Utterance,0 days 00:18:05.120000,0 days 00:18:09.250000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#23,0 days 00:00:04.130000,fragments-long/EN_022_#23.wav
EN_022_#24,#24,Utterance,0 days 00:18:57.200000,0 days 00:19:00.850000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#24,0 days 00:00:03.650000,fragments-long/EN_022_#24.wav
EN_022_#25,#25,Utterance,0 days 00:19:26.110000,0 days 00:19:32.430000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#25,0 days 00:00:06.320000,fragments-long/EN_022_#25.wav
EN_022_#26,#26,Utterance,0 days 00:20:48.610000,0 days 00:20:56.380000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#26,0 days 00:00:07.770000,fragments-long/EN_022_#26.wav
EN_022_#27,#27,Utterance,0 days 00:22:22.100000,0 days 00:22:25,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#27,0 days 00:00:02.900000,fragments-long/EN_022_#27.wav
EN_022_#28,#28,Utterance,0 days 00:23:02.970000,0 days 00:23:06.100000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#28,0 days 00:00:03.130000,fragments-long/EN_022_#28.wav
EN_022_#29,#29,Utterance,0 days 00:23:47.580000,0 days 00:23:51.820000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#29,0 days 00:00:04.240000,fragments-long/EN_022_#29.wav
EN_022_#30,#30,Utterance,0 days 00:25:36.860000,0 days 00:25:38.890000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#30,0 days 00:00:02.030000,fragments-long/EN_022_#30.wav
EN_022_#31,#31,Utterance,0 days 00:26:06.100000,0 days 00:26:09.670000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#31,0 days 00:00:03.570000,fragments-long/EN_022_#31.wav
EN_022_#32,#32,Utterance,0 days 00:26:58.230000,0 days 00:27:04.310000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#32,0 days 00:00:06.080000,fragments-long/EN_022_#32.wav
EN_022_#33,#33,Utterance,0 days 00:28:14.730000,0 days 00:28:19.780000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#33,0 days 00:00:05.050000,fragments-long/EN_022_#33.wav
EN_022_#34,#34,Utterance,0 days 00:28:58.700000,0 days 00:29:02.610000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#34,0 days 00:00:03.910000,fragments-long/EN_022_#34.wav
EN_022_#35,#35,Utterance,0 days 00:29:26.850000,0 days 00:29:31.050000,EN_022,ES_022,EN,ES,recordings/EN_022.wav,RE,43,44,20,14,ES_022_#35,0 days 00:00:04.200000,fragments-long/EN_022_#35.wav
ES_023_#1,#1,Utterance,0 days 00:00:14.890000,0 days 00:00:16.600000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#1,0 days 00:00:01.710000,fragments-long/ES_023_#1.wav
ES_023_#2,#2,Utterance,0 days 00:00:20.390000,0 days 00:00:27.460000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#2,0 days 00:00:07.070000,fragments-long/ES_023_#2.wav
ES_023_#3,#3,Utterance,0 days 00:00:28.540000,0 days 00:00:30.370000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#3,0 days 00:00:01.830000,fragments-long/ES_023_#3.wav
ES_023_#4,#4,Utterance,0 days 00:00:32.555000,0 days 00:00:37.195000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#4,0 days 00:00:04.640000,fragments-long/ES_023_#4.wav
ES_023_#5,#5,Utterance,0 days 00:00:37.405000,0 days 00:00:38.425000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#5,0 days 00:00:01.020000,fragments-long/ES_023_#5.wav
ES_023_#6,#6,Utterance,0 days 00:00:48.995000,0 days 00:00:53.665000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#6,0 days 00:00:04.670000,fragments-long/ES_023_#6.wav
ES_023_#7,#7,Utterance,0 days 00:01:02.160000,0 days 00:01:05.420000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#7,0 days 00:00:03.260000,fragments-long/ES_023_#7.wav
ES_023_#8,#8,Utterance,0 days 00:01:16.600000,0 days 00:01:24.090000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#8,0 days 00:00:07.490000,fragments-long/ES_023_#8.wav
ES_023_#9,#9,Utterance,0 days 00:01:26.570000,0 days 00:01:32.290000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#9,0 days 00:00:05.720000,fragments-long/ES_023_#9.wav
ES_023_#10,#10,Utterance,0 days 00:01:33.320000,0 days 00:01:38.370000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#10,0 days 00:00:05.050000,fragments-long/ES_023_#10.wav
ES_023_#11,#11,Utterance,0 days 00:01:42.300000,0 days 00:01:49,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#11,0 days 00:00:06.700000,fragments-long/ES_023_#11.wav
ES_023_#12,#12,Utterance,0 days 00:01:57.630000,0 days 00:01:58.940000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#12,0 days 00:00:01.310000,fragments-long/ES_023_#12.wav
ES_023_#13,#13,Utterance,0 days 00:02:06.940000,0 days 00:02:14.920000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#13,0 days 00:00:07.980000,fragments-long/ES_023_#13.wav
ES_023_#14,#14,Utterance,0 days 00:02:21.360000,0 days 00:02:28.910000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#14,0 days 00:00:07.550000,fragments-long/ES_023_#14.wav
ES_023_#15,#15,Utterance,0 days 00:02:29.940000,0 days 00:02:34.910000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#15,0 days 00:00:04.970000,fragments-long/ES_023_#15.wav
ES_023_#16,#16,Utterance,0 days 00:02:35.420000,0 days 00:02:42.110000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#16,0 days 00:00:06.690000,fragments-long/ES_023_#16.wav
ES_023_#17,#17,Utterance,0 days 00:02:42.570000,0 days 00:02:51.250000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#17,0 days 00:00:08.680000,fragments-long/ES_023_#17.wav
ES_023_#18,#18,Utterance,0 days 00:03:00.450000,0 days 00:03:02.470000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#18,0 days 00:00:02.020000,fragments-long/ES_023_#18.wav
ES_023_#19,#19,Utterance,0 days 00:03:03.460000,0 days 00:03:13.600000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#19,0 days 00:00:10.140000,fragments-long/ES_023_#19.wav
ES_023_#20,#20,Utterance,0 days 00:03:21.910000,0 days 00:03:23.800000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#20,0 days 00:00:01.890000,fragments-long/ES_023_#20.wav
ES_023_#21,#21,Utterance,0 days 00:03:25.165000,0 days 00:03:30.455000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#21,0 days 00:00:05.290000,fragments-long/ES_023_#21.wav
ES_023_#22,#22,Utterance,0 days 00:03:44.880000,0 days 00:03:52.020000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#22,0 days 00:00:07.140000,fragments-long/ES_023_#22.wav
ES_023_#23,#23,Utterance,0 days 00:03:52.110000,0 days 00:03:53.560000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#23,0 days 00:00:01.450000,fragments-long/ES_023_#23.wav
ES_023_#24,#24,Utterance,0 days 00:03:53.755000,0 days 00:03:55.785000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#24,0 days 00:00:02.030000,fragments-long/ES_023_#24.wav
ES_023_#25,#25,Utterance,0 days 00:04:12.560000,0 days 00:04:15.050000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#25,0 days 00:00:02.490000,fragments-long/ES_023_#25.wav
ES_023_#26,#26,Utterance,0 days 00:04:17.925000,0 days 00:04:21.275000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#26,0 days 00:00:03.350000,fragments-long/ES_023_#26.wav
ES_023_#27,#27,Utterance,0 days 00:05:52.640000,0 days 00:05:55.560000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#27,0 days 00:00:02.920000,fragments-long/ES_023_#27.wav
ES_023_#28,#28,Utterance,0 days 00:05:55.590000,0 days 00:05:57.830000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#28,0 days 00:00:02.240000,fragments-long/ES_023_#28.wav
ES_023_#29,#29,Utterance,0 days 00:05:58.030000,0 days 00:06:04.330000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#29,0 days 00:00:06.300000,fragments-long/ES_023_#29.wav
ES_023_#30,#30,Utterance,0 days 00:07:03.560000,0 days 00:07:11.630000,ES_023,EN_023,ES,EN,recordings/ES_023.wav,OG,45,46,3,23,EN_023_#30,0 days 00:00:08.070000,fragments-long/ES_023_#30.wav
EN_023_#1,#1,Utterance,0 days 00:00:01.630000,0 days 00:00:03.020000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#1,0 days 00:00:01.390000,fragments-long/EN_023_#1.wav
EN_023_#2,#2,Utterance,0 days 00:01:36.620000,0 days 00:01:41.400000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#2,0 days 00:00:04.780000,fragments-long/EN_023_#2.wav
EN_023_#3,#3,Utterance,0 days 00:02:02.100000,0 days 00:02:03.970000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#3,0 days 00:00:01.870000,fragments-long/EN_023_#3.wav
EN_023_#4,#4,Utterance,0 days 00:02:40.960000,0 days 00:02:44.580000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#4,0 days 00:00:03.620000,fragments-long/EN_023_#4.wav
EN_023_#5,#5,Utterance,0 days 00:03:22.410000,0 days 00:03:23.450000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#5,0 days 00:00:01.040000,fragments-long/EN_023_#5.wav
EN_023_#6,#6,Utterance,0 days 00:04:16.080000,0 days 00:04:19.900000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#6,0 days 00:00:03.820000,fragments-long/EN_023_#6.wav
EN_023_#7,#7,Utterance,0 days 00:04:58.580000,0 days 00:05:01.930000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#7,0 days 00:00:03.350000,fragments-long/EN_023_#7.wav
EN_023_#8,#8,Utterance,0 days 00:06:31.500000,0 days 00:06:36.750000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#8,0 days 00:00:05.250000,fragments-long/EN_023_#8.wav
EN_023_#9,#9,Utterance,0 days 00:07:27.790000,0 days 00:07:31.560000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#9,0 days 00:00:03.770000,fragments-long/EN_023_#9.wav
EN_023_#10,#10,Utterance,0 days 00:09:34.610000,0 days 00:09:39.310000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#10,0 days 00:00:04.700000,fragments-long/EN_023_#10.wav
EN_023_#11,#11,Utterance,0 days 00:10:55.900000,0 days 00:11:02.020000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#11,0 days 00:00:06.120000,fragments-long/EN_023_#11.wav
EN_023_#12,#12,Utterance,0 days 00:12:07.780000,0 days 00:12:09.230000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#12,0 days 00:00:01.450000,fragments-long/EN_023_#12.wav
EN_023_#13,#13,Utterance,0 days 00:13:09.600000,0 days 00:13:15.140000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#13,0 days 00:00:05.540000,fragments-long/EN_023_#13.wav
EN_023_#14,#14,Utterance,0 days 00:14:36.720000,0 days 00:14:42.180000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#14,0 days 00:00:05.460000,fragments-long/EN_023_#14.wav
EN_023_#15,#15,Utterance,0 days 00:15:20.850000,0 days 00:15:25.270000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#15,0 days 00:00:04.420000,fragments-long/EN_023_#15.wav
EN_023_#16,#16,Utterance,0 days 00:16:55.640000,0 days 00:17:02.460000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#16,0 days 00:00:06.820000,fragments-long/EN_023_#16.wav
EN_023_#17,#17,Utterance,0 days 00:18:00.060000,0 days 00:18:06.280000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#17,0 days 00:00:06.220000,fragments-long/EN_023_#17.wav
EN_023_#18,#18,Utterance,0 days 00:18:28.870000,0 days 00:18:30.510000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#18,0 days 00:00:01.640000,fragments-long/EN_023_#18.wav
EN_023_#19,#19,Utterance,0 days 00:20:14.380000,0 days 00:20:22.500000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#19,0 days 00:00:08.120000,fragments-long/EN_023_#19.wav
EN_023_#20,#20,Utterance,0 days 00:20:50.710000,0 days 00:20:52.460000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#20,0 days 00:00:01.750000,fragments-long/EN_023_#20.wav
EN_023_#21,#21,Utterance,0 days 00:21:49.210000,0 days 00:21:53.750000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#21,0 days 00:00:04.540000,fragments-long/EN_023_#21.wav
EN_023_#22,#22,Utterance,0 days 00:22:52.130000,0 days 00:22:59.760000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#22,0 days 00:00:07.630000,fragments-long/EN_023_#22.wav
EN_023_#23,#23,Utterance,0 days 00:23:15.200000,0 days 00:23:17.020000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#23,0 days 00:00:01.820000,fragments-long/EN_023_#23.wav
EN_023_#24,#24,Utterance,0 days 00:23:31.155000,0 days 00:23:33.305000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#24,0 days 00:00:02.150000,fragments-long/EN_023_#24.wav
EN_023_#25,#25,Utterance,0 days 00:24:23.680000,0 days 00:24:26.050000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#25,0 days 00:00:02.370000,fragments-long/EN_023_#25.wav
EN_023_#26,#26,Utterance,0 days 00:24:45.800000,0 days 00:24:48.930000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#26,0 days 00:00:03.130000,fragments-long/EN_023_#26.wav
EN_023_#27,#27,Utterance,0 days 00:25:42.620000,0 days 00:25:45.710000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#27,0 days 00:00:03.090000,fragments-long/EN_023_#27.wav
EN_023_#28,#28,Utterance,0 days 00:26:23.140000,0 days 00:26:25.780000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#28,0 days 00:00:02.640000,fragments-long/EN_023_#28.wav
EN_023_#29,#29,Utterance,0 days 00:27:01.200000,0 days 00:27:05.600000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#29,0 days 00:00:04.400000,fragments-long/EN_023_#29.wav
EN_023_#30,#30,Utterance,0 days 00:28:16.420000,0 days 00:28:22.950000,EN_023,ES_023,EN,ES,recordings/EN_023.wav,RE,45,46,3,23,ES_023_#30,0 days 00:00:06.530000,fragments-long/EN_023_#30.wav
EN_024_#1,#1,Utterance,0 days 00:00:03.090000,0 days 00:00:09.600000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#1,0 days 00:00:06.510000,fragments-long/EN_024_#1.wav
EN_024_#2,#2,Utterance,0 days 00:00:11.190000,0 days 00:00:16.540000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#2,0 days 00:00:05.350000,fragments-long/EN_024_#2.wav
EN_024_#3,#3,Utterance,0 days 00:00:17.145000,0 days 00:00:21.995000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#3,0 days 00:00:04.850000,fragments-long/EN_024_#3.wav
EN_024_#4,#4,Utterance,0 days 00:00:22.380000,0 days 00:00:26.380000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#4,0 days 00:00:04,fragments-long/EN_024_#4.wav
EN_024_#5,#5,Utterance,0 days 00:00:35,0 days 00:00:42.930000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#5,0 days 00:00:07.930000,fragments-long/EN_024_#5.wav
EN_024_#6,#6,Utterance,0 days 00:00:43.005000,0 days 00:00:47.475000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#6,0 days 00:00:04.470000,fragments-long/EN_024_#6.wav
EN_024_#7,#7,Utterance,0 days 00:00:47.550000,0 days 00:00:50.120000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#7,0 days 00:00:02.570000,fragments-long/EN_024_#7.wav
EN_024_#8,#8,Utterance,0 days 00:01:02.255000,0 days 00:01:04.705000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#8,0 days 00:00:02.450000,fragments-long/EN_024_#8.wav
EN_024_#9,#9,Utterance,0 days 00:01:05.400000,0 days 00:01:08.700000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#9,0 days 00:00:03.300000,fragments-long/EN_024_#9.wav
EN_024_#10,#10,Utterance,0 days 00:01:09.080000,0 days 00:01:11.930000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#10,0 days 00:00:02.850000,fragments-long/EN_024_#10.wav
EN_024_#11,#11,Utterance,0 days 00:01:14.025000,0 days 00:01:17.585000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#11,0 days 00:00:03.560000,fragments-long/EN_024_#11.wav
EN_024_#12,#12,Utterance,0 days 00:01:25.115000,0 days 00:01:29.175000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#12,0 days 00:00:04.060000,fragments-long/EN_024_#12.wav
EN_024_#13,#13,Utterance,0 days 00:01:36.595000,0 days 00:01:39.225000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#13,0 days 00:00:02.630000,fragments-long/EN_024_#13.wav
EN_024_#14,#14,Utterance,0 days 00:01:39.320000,0 days 00:01:42.430000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#14,0 days 00:00:03.110000,fragments-long/EN_024_#14.wav
EN_024_#15,#15,Utterance,0 days 00:01:42.515000,0 days 00:01:45.985000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#15,0 days 00:00:03.470000,fragments-long/EN_024_#15.wav
EN_024_#16,#16,Utterance,0 days 00:01:46.180000,0 days 00:01:49.330000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#16,0 days 00:00:03.150000,fragments-long/EN_024_#16.wav
EN_024_#17,#17,Utterance,0 days 00:01:49.495000,0 days 00:01:51.405000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#17,0 days 00:00:01.910000,fragments-long/EN_024_#17.wav
EN_024_#18,#18,Utterance,0 days 00:01:51.440000,0 days 00:01:53.480000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#18,0 days 00:00:02.040000,fragments-long/EN_024_#18.wav
EN_024_#19,#19,Utterance,0 days 00:01:54.460000,0 days 00:01:57.610000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#19,0 days 00:00:03.150000,fragments-long/EN_024_#19.wav
EN_024_#20,#20,Utterance,0 days 00:01:59.315000,0 days 00:02:03.785000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#20,0 days 00:00:04.470000,fragments-long/EN_024_#20.wav
EN_024_#21,#21,Utterance,0 days 00:02:12.440000,0 days 00:02:18.150000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#21,0 days 00:00:05.710000,fragments-long/EN_024_#21.wav
EN_024_#22,#22,Utterance,0 days 00:02:19.045000,0 days 00:02:21.995000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#22,0 days 00:00:02.950000,fragments-long/EN_024_#22.wav
EN_024_#23,#23,Utterance,0 days 00:02:27.490000,0 days 00:02:30.080000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#23,0 days 00:00:02.590000,fragments-long/EN_024_#23.wav
EN_024_#24,#24,Utterance,0 days 00:02:36.680000,0 days 00:02:41.780000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#24,0 days 00:00:05.100000,fragments-long/EN_024_#24.wav
EN_024_#25,#25,Utterance,0 days 00:02:48.070000,0 days 00:02:53.110000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#25,0 days 00:00:05.040000,fragments-long/EN_024_#25.wav
EN_024_#26,#26,Utterance,0 days 00:02:53.610000,0 days 00:02:57,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#26,0 days 00:00:03.390000,fragments-long/EN_024_#26.wav
EN_024_#27,#27,Utterance,0 days 00:03:03.200000,0 days 00:03:06.440000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#27,0 days 00:00:03.240000,fragments-long/EN_024_#27.wav
EN_024_#28,#28,Utterance,0 days 00:03:08.850000,0 days 00:03:11.610000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#28,0 days 00:00:02.760000,fragments-long/EN_024_#28.wav
EN_024_#29,#29,Utterance,0 days 00:03:16.710000,0 days 00:03:21.430000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#29,0 days 00:00:04.720000,fragments-long/EN_024_#29.wav
EN_024_#30,#30,Utterance,0 days 00:03:26.440000,0 days 00:03:29.960000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#30,0 days 00:00:03.520000,fragments-long/EN_024_#30.wav
EN_024_#31,#31,Utterance,0 days 00:03:31.110000,0 days 00:03:35.960000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#31,0 days 00:00:04.850000,fragments-long/EN_024_#31.wav
EN_024_#32,#32,Utterance,0 days 00:03:57.670000,0 days 00:04:00.820000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#32,0 days 00:00:03.150000,fragments-long/EN_024_#32.wav
EN_024_#33,#33,Utterance,0 days 00:04:28.775000,0 days 00:04:32.555000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#33,0 days 00:00:03.780000,fragments-long/EN_024_#33.wav
EN_024_#34,#34,Utterance,0 days 00:04:54.460000,0 days 00:04:57.250000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#34,0 days 00:00:02.790000,fragments-long/EN_024_#34.wav
EN_024_#35,#35,Utterance,0 days 00:04:57.285000,0 days 00:04:58.835000,EN_024,ES_024,EN,ES,recordings/EN_024.wav,OG,47,48,20,14,ES_024_#35,0 days 00:00:01.550000,fragments-long/EN_024_#35.wav
